class,dist1,dist2,dist3,dist4,dist5,dist6,dist7,dist8,dist9,dist10,dist11,dist12,dist13,dist14,dist15,dist16,dist17,dist18,dist19,dist20,dist21,dist22,dist23,dist24,dist25,dist26,dist27,dist28,dist29,dist30,dist31,dist32,dist33,dist34,dist35,dist36,dist37,dist38,dist39,dist40,dist41
=o,4.311290510456262,1.534004001849486,2.953659074488893,8.716396465428325,1.6566718274529233,8.915537662889966,10.802298225399213,27.66783914893024,30.59207382201543,29.421868487856173,34.451410080424424,45.70299977439949,24.97633169896681,17.720924750900675,32.7951954078156,35.73685711533467,35.49181580963479,37.43485362445098,37.16970338975748,17.01274350531745,17.125646959844993,19.99646501828809,18.62161493587055,25.08359726642589,50.840187568671155,34.71245087443839,2.953659074488893,4.799109566454029,10.60180210704615,58.4055774847024,49.40397018902839,4.427021316746456,9.817403346575537,60.6577871882644,52.30968025096454,14.235227925575069,62.83997069913475,52.37109667414751,56.04880458887058,52.74618286838668,29.74446496729594
=o,5.5191983899537185,0.7653897732508512,1.370998290599977,6.640732405814435,0.8130361175318352,6.037861210241779,12.555020501297948,29.000471402509927,30.37074340927112,30.919374239939618,33.646370982853256,40.991591486390256,19.796875400491956,18.5304222986526,34.75997169003839,36.1255843311763,36.853123069755696,38.715344478539684,37.50477689142231,14.137611148471715,19.05369377846492,20.36972101240683,19.803026315101416,26.438564004552646,51.115294032234736,31.49538097597458,1.370998290599977,4.375941732157887,10.063680419504959,57.6176800516509,48.789591887970055,4.107386721124218,9.66031130894985,58.611875223716325,50.15905156706142,13.665305775013007,61.588740271977706,50.66165987857273,54.46114744065985,52.79449011740564,38.36706714230949
=o,6.4543896483110625,2.3907467441703414,4.3506102289685655,6.560528747124112,2.48972308985261,8.816705593358874,15.079336392553868,24.336835603055043,28.6751301221846,28.490990114938576,29.45598288778859,32.83092608529084,25.729461536425518,18.35082005572263,32.18234727650434,36.4357375044424,35.0509115175395,37.968718638755504,33.40688474147093,16.920449827136675,19.076016620592682,22.456110518723797,18.456182477149934,27.084014701961635,47.896922380763826,31.74498532792789,4.3506102289685655,8.422407303410933,8.431738876732162,50.966308993931975,48.405003896380414,7.604496872694977,7.669353792311916,54.87959934399469,52.51648093221871,15.206482356681075,57.90569303971783,49.993835673396404,51.39870202649455,54.700416897855796,39.58960931570445
=o,6.870743262932305,1.4635887955908355,2.7286762474649375,7.295438487506965,1.4976886275983663,12.103874592199034,18.153385351454606,23.738250802052452,26.464176676053196,29.01019657005589,28.147683248674895,28.41140106267351,31.70286808334424,18.449693098475077,32.64034621704388,35.29171875258918,35.510505464779726,38.41718885992066,30.833232328592132,19.69086210831033,20.331895088911185,22.339658478116856,19.349320391720877,27.79043504477426,46.005332237969014,32.970075084360964,2.7286762474649375,8.765231833228041,7.623219720050517,49.33925147407557,51.08436107193764,7.946763205980719,6.650093547530121,51.85381516011825,53.590234786966796,14.408744766395332,56.3070721738455,52.17544060320601,50.88534100362507,57.47950928572871,40.371884239666606
=o,7.304800702848921,3.642520836687841,6.812210331008981,7.383880617022911,3.631893551395761,14.611597314381294,21.35370958748557,23.60602274461455,30.338127907162782,29.81182088472692,28.218762517358524,23.858791305253963,36.60513973311234,18.673734555741014,32.2767606317506,38.9064055355467,35.31249199591585,38.33101546601917,27.59191742576204,22.195516967970452,20.533579008256456,25.64124389663136,19.40429358328693,27.185137676426702,43.39048353361511,34.232753689659084,6.812210331008981,8.821587287077833,6.674537717710925,46.64150775235116,52.6821128744267,8.285390154826535,4.824450966257287,53.06767641293387,58.84391425633175,12.31167120416906,53.547805961441,53.53192386346344,50.06218353078518,59.15101016620227,40.3842785189265
=o,7.579179159235935,3.9598941904269562,7.207308208705064,7.543108535848912,3.839096633573633,15.883192167081727,22.097149931615032,23.377536105787566,30.45051055622147,29.93849061702899,27.305746323755027,22.424697298255765,38.680266576264664,18.719361963732904,32.444669734465464,39.45780464042742,35.279430983244396,37.74340222947616,25.06319792456163,22.95623816962981,20.59058234318622,26.024706116801788,19.093783311887016,26.27538361941733,41.27514095998931,34.5607755699708,7.207308208705064,9.26167065903541,5.731623998140359,45.63755783020112,53.31059692905421,9.028047356576398,4.536911218232343,52.55846368700805,59.7732666698515,12.019779681513471,52.324146601552,53.62362221652184,49.04090932181692,58.9461436607939,38.807997759056164
=o,7.641272776827429,2.372640186184017,4.569904798379137,6.460365489035266,2.2104972392553246,17.914787293939607,24.029738441816207,25.39635283900392,29.86085864035021,30.981874294017192,27.935358877940107,21.3843906942791,42.78661942214774,18.91135126262964,34.376129323853505,38.768755883944415,35.34921352340772,37.85675476024498,22.76797761960929,25.311883386008148,21.943148417369017,25.27656091260555,18.781677528699124,25.527649658047736,39.60015839455068,37.49544585951587,4.569904798379137,9.338442745149699,3.6494260934951175,46.71484321306147,57.798954651168074,9.2501376707208,2.6494180336590354,51.21373279724028,61.82149949625628,11.133949171968107,51.483495328994344,56.26026994545157,49.31935153338504,61.42938748968009,37.21789909878105
=o,6.789366748710295,3.984240227223544,7.231262832937318,5.363654757010178,3.7063203454103117,19.058380896424943,24.896845245961185,25.46336463366049,32.49552770425349,33.582011192723904,29.27003971864189,22.141201508954094,43.7897852571271,18.78575824470019,33.31542601849026,40.20682356732381,36.91495348779076,38.02473925167117,20.277486466007094,25.108918387486085,20.25795495455133,25.54801489221184,19.808178713031275,24.605134877301204,37.79531122517971,36.741005588515876,7.231262832937318,10.031415769875611,4.72287594991135,46.409826652836244,55.86999393656866,8.647267328686132,3.497479447052268,53.63085982818916,61.98899954309205,10.43546192359916,52.91553624131552,56.49837930569328,50.651293383356666,60.52597047265083,33.99632000173518
=o,6.716407981950252,5.676519723757631,10.47647907963253,4.426032978598642,5.195367765818135,19.643698404699755,26.059508504942063,25.264085734797114,35.57046561767071,34.93142750481247,29.476096709849458,22.96226486470207,43.95176437465176,19.064809148534597,33.54345063462634,43.361587689926274,38.063930632057705,37.87492952559771,19.54141961833005,24.83513133632427,21.333243226521407,28.645347128626387,20.954091010054395,24.616626871124105,37.78807484495614,36.77936565819412,10.47647907963253,11.60860190225611,4.461757212770797,46.56085485028774,56.33717962713405,9.840595253757565,6.101010646860575,57.03163778327206,65.07039395914683,10.234821940345157,54.10382918917882,57.722050398466266,50.9965495367339,60.32018996544956,31.727965930180474
=o,6.607589318734558,2.757997862705874,4.940963724469447,4.795039163205842,2.1018217412815456,19.395436453000908,25.600493500818434,29.14245550722984,34.08123991500371,36.35043236922165,31.919847573102622,22.547282393801556,43.95503490109522,19.058488557358842,36.36357928433207,40.70751618340643,38.71507962628505,39.43863641862435,19.400673969258783,24.957410794823712,22.16143649731651,25.250507800745847,20.91388695227467,24.861120252907927,37.513907657824674,36.64135174841146,4.940963724469447,10.313902490416686,3.0857766646121223,49.887161230354764,58.18195647680542,8.45090792164868,2.522538330599626,54.738362921828234,61.75164498085297,10.221057841706035,54.921411519945615,57.3397991518896,52.88872884290819,61.088759120343084,32.520116675553616
=o,7.423333614198555,1.6308624201561956,2.943826290405877,5.2983363750114245,1.0819001142332374,18.360121494654493,24.78924835749748,29.534836554148246,32.44977171858078,34.92866112149578,31.503940636011528,21.18870157482085,42.42024263858129,19.022165774241397,37.04239123435553,39.410781686795126,37.57606676613588,39.017399624705824,20.111508415286814,24.492182575310874,22.94353406345192,24.41831038392774,19.923091450415146,24.545980237759675,37.776044829276614,36.49323054593946,2.943826290405877,10.02960946616546,2.034611917938408,49.917713252399274,58.7190572063107,8.776825425716348,1.3488689551166515,52.73895848281555,60.58339722549353,9.896325417641247,53.55826659489147,56.30487367335986,51.940054864820276,60.51788508758006,33.502830936099755
=o,7.873469221859382,3.617025985817808,5.439374394004102,5.747870094447955,2.596170533243474,18.76816358952906,24.699528630239396,26.42276626071633,31.86038777540816,33.858358189664656,30.40457673683548,23.627112262991037,44.75628198473133,19.232620438034225,34.43403717431739,39.04904197023143,36.346857414069014,38.12012068256953,21.40026346979898,26.375875081993687,20.67248486130258,23.61100806894764,18.25359919360055,23.269018347455177,39.49588491050117,38.48567673594506,5.439374394004102,11.112607542772551,4.015820544207279,49.06220362683226,58.16537525458478,9.134831621999828,1.6244821845560113,54.38777676532487,61.86649002263501,10.055008923674201,54.34256060622026,56.53695074358226,53.07370133316556,61.319382019076365,34.83339471372216
=o,8.256381783162,2.592996309712837,4.376321096249679,6.778975069128525,2.162877812885098,17.962556359044502,24.71272324399177,25.773019323918117,30.0625988146985,32.78434326059303,28.216386842437725,23.38251808013189,43.105513022236686,19.48769717362585,34.03374043938555,38.20065621899261,36.17862161819283,37.378298746415254,24.86006836294426,25.44554170227909,21.05602181745273,24.082788017437895,18.61073398787112,24.439342168150258,42.47234407568232,37.243019370748904,4.376321096249679,10.324345334443608,3.4805901543784215,49.07061645422591,56.88428062215725,9.549487345715962,2.558040251833418,53.39584076173986,60.58152565049206,11.627889999584037,55.18890223848636,55.83672179912229,51.59466056003345,60.362350964159674,39.21457818248535
=o,7.175228474515372,2.0639253867209604,3.9963637904878078,7.522062398222467,1.9202581223122104,15.868987519620534,22.370579119986754,25.400854366205543,29.319311867741117,31.535289577273083,27.527466976378008,25.00229179706847,37.17815979588778,18.924806182188515,34.28980604546762,38.186395207651366,36.67689543601986,37.9622208767816,27.341134343202423,21.394874146027508,21.835873276934986,24.877265246265775,20.111293842199682,26.554880687536592,44.07154800026218,32.727055383943906,3.9963637904878078,9.437956381628144,4.814893750537936,50.17762450618704,53.08442334886854,8.854685918063913,4.22466988844818,54.0011290808038,56.66492796645625,12.85678011679633,56.50827512707055,52.83277030353219,51.716407281813815,57.34050668060618,39.50639075777232
=o,7.143206281999481,1.9505391597752844,3.4016212448381946,7.409951658361989,1.8672100778693337,14.00631324317663,20.315898255553694,25.038119210935267,28.4029008122289,31.263322884514345,27.67498094148507,28.059918079011926,34.273798488883635,18.74706802704021,33.79275957923423,37.119037293520734,36.98740342778113,38.22976482808624,30.240230625253844,20.31434270362662,20.994731722447316,23.61570501015313,20.32701884452796,27.191190309110493,46.55775983138674,32.19926591694235,3.4016212448381946,9.308584484614311,6.544939299412901,52.12566244355068,51.73483943016781,8.424849603982944,5.903354704228807,55.32219580427918,54.81850828578039,14.327656739159602,59.18658778455915,52.52167413375054,53.14567766728913,57.02260378436933,40.90055853868702
=o,7.3617399100876835,1.0517618009369627,2.0007872113788765,7.794974226013665,1.105000287269971,11.415533064350788,16.578833973850852,24.666316715145133,26.66703881479758,28.920059254463453,27.809866344647883,32.296136886264826,29.176379761480455,18.574888933882402,33.851830382058715,35.804242763797205,36.276489487567574,38.23038430976827,33.10374990486807,17.771486552493407,20.48091768367207,22.022927471654846,19.708505212628214,27.24418980262516,48.49141747254332,31.6963373880493,2.0007872113788765,7.9201167563643775,7.594135344786432,53.544615816941565,50.33234326909815,7.319259544755043,7.261358711342937,55.38613856199841,52.18990792304423,14.500890888846985,59.66326505726575,51.265219160786124,53.24789726683542,55.45943499287871,40.41301421053577
=o,6.83803247294236,2.431086296440743,4.563850476192508,7.821186781333654,2.4648583945794313,9.420349855758628,11.86642130790903,23.069218392185782,27.6006628100594,27.455312356508472,29.705477675356086,38.6417543495216,25.303891388061206,18.399915037863728,32.3558267021301,36.84884855325316,36.2582013558402,39.087137860474705,35.91606310929396,15.965602906336663,17.787095683985953,21.571836036642132,19.292174847961462,27.299962872348953,50.465798489021765,31.897579674031114,4.563850476192508,7.071380998430856,10.341198036638374,55.23335393126258,47.81343304299227,5.480043758834981,9.519082006901462,59.32113362614779,52.203023704778985,14.990865286174557,61.78901400450214,50.95012435390015,55.43362192926383,55.00936548963824,39.25370980141693
=o,5.87005318611972,3.082013252601852,5.752852793954119,7.878898456308796,3.224896389006083,8.587655730698888,10.05784475594112,23.91156911473013,29.651521656269463,28.419124902230575,31.197747946576193,40.43934127449745,21.652371145917307,18.27094042374071,32.391284466017105,38.1425082852142,36.98842591182665,38.938354674708776,35.707233642547045,13.616417738912675,16.51212490989191,21.892552837386773,20.026623207447127,26.22658582237542,49.52925435464611,30.1205973964477,5.752852793954119,5.34626257800862,11.33506084103077,55.834709555336936,45.51011261419641,3.0428285082390127,10.220822115108625,60.61340613797195,51.22569756015025,12.994263651095094,61.16972434050568,49.806719496443044,55.1154954470669,52.535736903738254,37.86605695243839
=o,5.982320787706252,0.4059829231177197,0.8704975451611338,8.248863073280619,0.2921411652425345,8.584818225400422,9.653152865315583,26.47033968688562,27.33995264587322,27.540425702519922,30.948833697535367,42.74380483369319,23.206585820084353,18.09586849280118,33.676539472178035,34.52973597760793,35.2539695198554,36.78548485969445,35.793745776103236,15.48987264794683,18.017097493473162,18.875897495084775,18.41176201224785,24.141712017146226,49.85576624849953,32.81547401444343,0.8704975451611338,3.8957033844189124,8.743931888687742,57.43142046853609,49.14609208466807,3.8520282378311106,8.404527161855228,58.028220193293976,50.00234303757216,12.145218065872479,60.7121861479384,50.59690604730179,54.843705900633275,52.116459597287644,34.344618463615866
=o,4.232740577016358,1.2387885374037182,2.344172272460222,7.92594465858516,1.1604043153455403,9.131823307687386,10.11653818087189,26.60462040529621,28.908501552690467,27.727200999394242,32.4311889023489,44.100932741153365,25.334504631266945,18.006160701529296,32.7954979847776,35.138397179805196,35.008945868696394,36.89211446876469,35.57689540583803,17.14420680383694,16.88472023860229,19.120119661526633,17.61326774025664,23.770403504315716,49.902796775433785,35.00259059752438,2.344172272460222,5.647499953154498,8.996899009086698,57.79501954850289,49.80745162926465,5.459156240469239,8.395125406628356,59.71306984390403,52.143212225609226,13.854206727530954,62.36512182914623,52.15315252213819,56.374372246134875,53.17652677611513,29.58304063657369
=o,3.094809863910377,0.5439576216506347,1.053674682123404,7.223842124627479,0.4821451237060336,11.060766640715617,9.833583054630433,27.79950248164113,28.841649813307885,26.375555981310256,33.26108494498165,46.10145252223975,27.579443478870015,17.66227687861197,34.06596980048076,35.108702957401455,34.28071376036543,37.381369648594614,35.34388137984409,17.89343814402497,17.966094439773496,19.008855987156174,16.907104108335027,23.732082628348216,49.33946101657668,35.50210434235876,1.053674682123404,5.920625010364226,8.503227375877795,59.24848588230144,51.747811130660374,6.213360323923413,8.11617216426465,60.05437540297085,52.778404996044024,14.32554277392919,62.3470696799038,52.172519148168526,57.55625906249943,54.263151819051394,28.09147871782883
=o,3.1252475216780247,3.759813393425836,7.352850286769486,7.397704926459242,4.1185520307304175,11.826674983795415,12.333527701374733,26.76832812023133,33.83493207591625,27.1870216785688,36.47886409415834,47.03444722675238,27.652632522824632,17.64422992431755,31.3352398325251,38.67617622703937,33.74583041222842,38.04825425576458,35.22065719846731,18.25199936194652,14.635962817689807,21.887548605298782,16.16096176680796,24.225502052280778,48.93291282172487,35.88156608497598,7.352850286769486,5.839891320870802,11.999301328448746,57.68668689036347,49.433550665478535,8.033086298152528,10.611699725661627,63.81392686058875,56.737768277998136,16.652270558239206,62.36332284308384,51.997828552068334,57.56207949202591,55.04566293528544,27.52130228720918
=o,2.891579206873365,3.9654154151532515,8.68515722473831,7.889472942262938,4.638621382985832,12.133309337831845,13.34239435408222,28.264771647895405,36.5913541975695,28.130918950574213,37.31909629775259,47.08930944934471,27.297755316231655,17.668756348245758,32.20797417425094,40.883378387561095,34.20935686715102,38.63224746502444,34.95654532525837,17.88541436744061,15.29811642462361,23.89568828788503,16.55638865408944,23.978230333161612,48.52860630078526,35.55230411278936,8.68515722473831,5.993478772893376,10.877433979224035,58.240329743256055,49.90867057297185,9.519016155049885,9.706738886637954,65.5973045502965,58.542916589523855,15.784950952385945,62.67661581955575,52.0943051229057,58.77513062786905,55.39978081638829,27.022669690933554
=o,3.870098689649712,0.664935470011994,1.4395577530574646,7.179105025745261,0.984454230630421,10.781937583001143,11.954442674959868,29.23979667998108,30.673186576758155,28.350478256064825,34.89519786077613,46.47072003122137,26.33640007851349,18.00826796362843,34.679286600543854,36.015828035281714,34.64210548040181,37.870322579995154,35.80540735150851,17.291310462184985,17.431096303880857,18.8497952399986,16.88879638822104,23.07518889020438,49.42129281713314,35.295489798959665,1.4395577530574646,3.013564249872836,9.568821466052873,60.6488022021294,51.796810688087106,3.8576310441280723,8.83532170390115,61.51748634034654,53.099211332466766,12.554292632805314,62.119748624838465,51.89010596107037,58.239562287754744,54.10418084177145,28.411902392083682
=o,4.617141125315596,3.7219493045767287,7.513236979608269,7.210713749685052,4.418693829182596,8.712186382713947,10.23392088561836,27.935773446872137,35.41553225615019,31.651830458197534,36.92948719980491,44.913216387468715,22.521550039647963,18.050945993970398,34.46938090030884,41.96306922058218,38.61744760028155,41.61352432784778,37.36204413177391,14.94792312329307,18.02530784299294,25.410199134277068,21.498854040542138,28.253073541731506,50.461614110607854,32.60356328891281,7.513236979608269,4.717759268111644,12.67756426010535,59.05553388722984,49.41656493822651,4.529000435729272,10.971252912324012,64.92156008580717,56.91096230373455,13.853394314040724,63.748810190014524,53.536255012669045,58.1306147705381,56.17477022075169,35.21415398692886
=o,7.101639622852374,2.2521784316835665,4.384808271614711,7.654457343643739,2.351808660341816,7.686467727058253,11.502842487296107,26.357209907740103,30.727711045322348,30.313729143044014,33.69075269714724,39.357012712685865,22.63988531261978,18.316740114153955,34.03512590470184,38.40896675555045,37.98667098707753,40.986125098915046,36.37557531759956,15.113215446713946,18.772728772710206,22.75474602790033,21.385524409507553,28.826699867240357,49.916481409736505,31.835334282878247,4.384808271614711,5.210897294280519,11.558132639078973,55.866220321716874,48.91971968348924,3.3085034281817567,10.469390907586789,59.524654162695754,53.26550632121527,13.77443938612265,61.062511207349544,52.60289738511177,55.161672878855285,56.091063260886266,38.657207968333665
=o,6.646129639039689,1.5087279880730622,2.7619619158053927,7.455732802845018,1.492113505396594,9.085159704560041,14.114098030972103,25.79465180424728,28.55234027901542,28.265797269915076,29.919021522914573,34.33734515891408,26.635939600479002,18.217114753630437,34.039749306813135,36.75696055775701,35.566671562555214,38.81011644599269,34.09621917302096,17.550784548683815,19.901176209351156,22.189118598733877,19.005978919760718,27.20358710596487,48.4444983139747,32.48082295426628,2.7619619158053927,6.557681397603113,8.445052561744628,54.15651096299885,50.780714614064436,6.237521241811743,8.034365551025065,56.6383876216921,53.41426149431761,14.245729930555614,59.016420375074496,51.30235998354754,53.536160053475946,56.15944591017733,39.99550583445256
=o,6.948203984766465,1.310557011334278,2.536696762213696,7.283196037975912,1.323175023147631,11.82657085259451,15.207008689928694,23.307367090031672,25.843502889622055,28.066030037527707,27.52199336301947,32.687004125272104,30.654489454970506,18.50877757830296,33.45444355712122,35.946039810992616,36.576893504640786,38.80074167503601,32.44907064072513,18.82861998069061,19.664736990174113,21.693096637553193,19.796457661516484,27.444012275623265,47.48295319932347,33.2399560052131,2.536696762213696,7.881022966375643,8.523927829615545,52.60225590380663,51.19296346859073,7.03360279380235,7.9242183644161885,54.90871693246875,53.58413030764903,14.83190664444239,59.135304133821364,52.93772809573395,52.84219562468374,57.259179643856385,39.85835408894476
=o,7.187618914993724,1.0085442435816807,2.0020578232427146,6.870280699484923,0.9040309368577427,12.96945026172689,17.511575091164538,23.661003474977868,25.659260800247484,29.063008800995547,27.167051384328865,30.42149758406005,33.156213847804445,18.577252570821383,33.61543543967455,35.5669721967743,36.633784988092636,38.60654005405609,31.38896899576085,20.217267837238555,20.527415969527485,22.04849976076418,20.01752129599012,27.570483170125904,46.9222442471247,33.67972865362548,2.0020578232427146,8.728651052873795,7.5235684823803055,51.88867357874163,52.42837716999822,8.032173883430143,6.966231960165875,53.74627205979,54.27170941699586,14.719929347647145,58.75305454637113,53.63852939191115,52.60524261804063,58.16080439694474,40.51075045340879
=o,6.580332870467827,1.8665781536849895,3.4446525289631174,7.400061646866382,1.7613279263941968,13.732938801685624,18.94732543499967,23.975271353206818,27.39933801093008,28.764032818649433,26.842503671754574,28.69184022686585,34.73440072642773,18.655660869225684,33.6428047956761,37.00637712795768,35.67292476399366,38.07700023293113,30.091248116377738,21.049684704653764,20.81557896098976,23.46250425837898,19.236169971331037,26.96398818281265,46.053556987893195,33.77906261786582,3.4446525289631174,8.387800538630744,6.4809266968298935,51.30075925530736,52.92574037128628,7.888833800530176,5.84452578515002,54.52995124338842,56.077147853739504,13.685450003283114,57.181744474985074,52.95868785064943,52.28399815729329,58.08943456478025,40.40579185997457
=o,6.540037574185723,4.691096467709819,8.144630652886415,7.447627375037011,4.459498294572349,14.378704267115229,20.14395277015621,23.37448414959003,31.441367540217964,30.87037942301564,28.005016099275466,27.392191833194314,36.222153773007804,18.78946413531335,32.759994873793865,40.72385551610522,37.1577287246492,38.9441964228564,29.77048620611048,21.939554932538208,20.3142152843276,26.688728190609844,20.50530767309296,27.48876732545232,45.76417283522147,34.40848276801174,8.144630652886415,9.960436693230577,7.177422636107964,49.72909330275639,52.87008574048795,8.904425090352081,6.180459445037335,57.372324942428364,60.31777504177847,13.696246786588064,58.073267330655774,54.89920109166867,52.74768763420228,59.6080686235398,41.31928465212793
=o,6.931925798018155,3.355011063649729,6.409722089332662,7.191718687858356,3.3934215425658434,15.193810775394404,21.244270261355627,24.354692032023674,30.675714034342842,31.859808408897955,27.94294453832795,26.230122153567976,37.639117451759056,18.876994081797,33.86661502941454,40.136112503803425,37.63045953795711,39.13046640812246,28.878913407593842,22.585985166554686,21.64701793702776,26.63867505528661,20.88133653832381,28.072595879868413,45.12290954340971,34.79122258184419,6.409722089332662,10.704652691731509,6.47211278633638,49.83570952662291,54.578598464725445,9.840288368244629,5.620794642985804,55.867998510699145,60.44365337515624,14.76387912117001,58.05471157434903,55.66937088200839,52.12705206792706,60.43407367561726,41.10067703775409
=o,6.990664235816227,4.447472243425956,7.910370998693579,7.624568866834758,4.284305560572365,15.89526775846369,22.039957647356903,22.870386090414296,30.609099881484457,30.869783447784588,27.38321021794289,25.804267165168604,39.46537429745846,19.29391821625223,32.142374334924206,39.87209272413153,36.326125796787025,37.855004463536346,27.46564398541853,23.713044051140777,19.786659121458477,25.770692016157916,19.209719604232646,25.555651857674867,44.52885679194868,35.95536578860359,7.910370998693579,10.311378206126058,5.9546276697406055,48.51871212550196,53.77037813116154,9.417049988689751,4.209362208243867,56.06752148745109,60.918009626268656,12.091085382107524,56.623210824772244,55.161563473595166,52.52630383472825,59.709230830398596,40.139014381782346
=o,7.336424492001349,6.654683615269005,11.609917823054058,7.054905520588596,6.221716876083853,16.177436082892687,23.539612310086607,22.686218895936005,34.09213456898597,32.949424707127875,28.881789608787845,23.36984654803162,39.8272988665532,19.27862059848569,30.60635715720465,41.809833925427014,36.79370897890255,37.67333524537257,25.41838394161174,23.865214962113622,18.92625409663784,27.296373801699776,19.62380574222142,25.027935645542104,42.84942473492605,35.31443211127649,11.609917823054058,11.811806051212317,7.0697772110300985,46.055940254532004,52.099484687969245,9.825140936371488,5.490649898637656,57.414690180462344,62.18097442615953,11.412454415050858,56.01924306854753,54.932745040495156,52.12904295782449,59.00613850475818,38.84033587313319
=o,7.124548665276367,6.754996309904807,11.637944046625593,7.042277198010077,5.923435973698088,16.09224066273498,23.938243120086224,22.830790829219183,34.35538350864651,32.34396151845974,29.16126137703562,21.728817498809608,39.30768698136362,19.435982669414624,30.073604743543164,41.09602763598877,35.734578607045286,36.680806645777345,23.983957399860298,23.467977836456615,18.250142632590276,26.03933862622795,18.552978825726427,23.21933812897719,41.5642965671147,35.01353418584133,11.637944046625593,10.9103061834506,6.694997702869535,44.542825478295974,51.06730783123147,8.704810050713586,5.261967262596695,56.08414294093498,60.72747019186543,9.181952798112599,53.661344706521454,53.566261860688044,50.88463745665197,57.17611496339997,37.5930476981687
=o,7.551482990136094,7.179258841539681,12.354201312151393,6.573195396271991,6.404750055351426,17.412125951996707,25.30713951725032,23.567201080193907,35.72412342346769,34.920467822095816,29.790436432811333,21.39136461421781,41.9761480368076,19.661163185990542,30.87140868182758,42.61152428403108,37.55188816412717,37.45004520119979,23.57177351963759,24.931714351869164,19.090934833517633,27.535515157873757,19.820108890355026,24.057950280069047,41.425959397775394,36.540182657517775,12.354201312151393,12.82031890601855,6.667235838665563,44.80849295954536,53.39878822876256,10.021264976631294,5.952552014196506,57.06387054294335,63.75008408172474,10.871499720320841,55.398978219654815,56.32802636095916,51.148326954310576,59.48915116022988,38.20498464731015
=o,7.549245143233686,7.560635535499799,12.86436610598884,6.347011182099352,6.997656779899844,16.45190809254557,25.054002010450642,23.84920910882663,36.55020935104717,34.741230637456745,30.58823216516399,18.176441425122285,39.37497547624005,19.181456786978263,30.22426381900607,42.45739624212587,36.777080791778445,37.48421266558648,22.799615478244586,23.419686521895677,18.930074196082263,27.794124961860135,19.685792222028052,24.65628749561704,39.61353210917199,34.85011638541654,12.86436610598884,12.371097312574662,7.303410988875856,42.01667342355215,51.42102726422405,9.878107773170886,6.076029414354543,54.722056802540244,62.290213656036464,10.841153225898257,52.557601242736915,54.53108524337708,48.74236696926606,58.27857630111698,37.73211804901846
=o,7.032485999790701,9.210995736578917,15.613120592656893,6.412984173732443,8.425308035167003,15.331249710773251,24.219933756222535,22.534913884894397,37.99945984630573,34.00843098904266,31.952554431576136,17.771443592143456,37.810104240457335,18.921250601387033,28.305269644868687,43.154107110259375,35.711949764681215,38.36984971992875,23.257150631693552,22.981868454428493,17.38571998576541,28.13025960848019,18.69864011405351,25.32901333751361,39.559468678268686,34.32339522658212,15.613120592656893,12.69095205432379,10.118770969745459,40.28459326479914,49.13249882376209,10.457097171287487,6.451986707104139,55.65291689430908,62.269349479789994,11.158946985984809,51.68121760633435,53.010958951151885,49.486103942226954,58.643731991080585,38.15438023023654
=o,6.851572224751648,10.567193549186724,18.14942344055251,6.314935486140993,10.090209057317573,13.995759761747282,22.09404740534199,19.737489015772944,37.81979361491951,33.22453734333984,30.227563314402477,21.297213893296558,35.52789745587267,18.49242678375443,27.609472797317082,44.96359679896752,37.37911359926696,38.90014298555353,26.287619148902102,21.798445079407127,18.53976004664166,31.182244669818598,21.46408016728541,27.86149235428299,41.95417714204564,33.02746015393021,18.14942344055251,14.620187538771845,11.293508947645654,40.235667123370405,47.930139941859714,10.841799924216144,8.519802578623572,57.72823688576497,63.74586367159771,12.711467815451568,54.323645556471554,54.472159135669074,49.53033041554129,58.95247849630011,39.88537369774105
=o,6.6227638608897745,13.456146959748683,23.61015366106046,6.687464622825434,13.084068537580167,12.681690100659848,20.631421283860956,18.320844087714356,41.91110804044434,34.44106238395464,32.33986028798367,22.676294792473687,33.00222072587087,18.23792041168832,26.17454381351462,48.811636330881136,39.02442289016754,40.83223948694418,27.13420315772659,20.628921794525315,17.49409379948593,34.490959145675184,23.095772121380666,29.48674211144012,42.44700751692442,32.713964391010116,23.61015366106046,16.999580844913428,14.67313190376876,39.610705036048124,45.820471586746145,12.071013729066406,10.925806049006317,62.30233812209822,66.84680699451629,13.215214358835192,56.464371199274254,55.78077027304431,51.76059209503534,60.17621942030057,38.76530929259305
=o,6.050733470485194,16.031612374180785,29.00159261318473,6.63899915161596,15.869299559541473,11.304953703171552,20.104341310847378,19.472488507425496,48.42966385022483,37.85990213866145,36.29980177470752,22.380769725356366,29.134142905552206,17.90701350531284,25.630846486969865,53.84664247230457,41.28389266173882,43.64847166099858,27.97496124470046,18.11815800817701,15.987186071291617,38.90917422717315,25.042855048304453,32.11583294964318,42.323965059222594,30.007066092908772,29.00159261318473,19.02072262258836,18.056924567545906,39.629121829582076,42.391634934610636,14.48317509532561,14.614190493106893,67.02187242458383,68.81238155469505,15.767825426836168,58.649015169699034,55.04620829583386,53.141836068513214,60.35284700594398,38.9910321015877
